# v13_5kw telemetry  length=18.0  window=20.0  min_clearance=1.5
island,gen,idx,fitness,status,P_mean,P_end,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1,22,7,-6.158,ok,6.26,6.16,26.2,false,6.8,14,5,1,0.727,0.727,21.7,0.2,0.104,0.131,18.0,0.009487,0.010065,0.44,1.506157,0.726796,0.87562,4.1832,14.0,-0.8,0.083938,21.685378,0.194843,0.1038,0.130756
1,22,8,-6.092,ok,6.23,6.09,22.15,false,6.78,15,5,1,0.844,0.844,22.0,0.0,0.104,0.05,18.0,0.009487,0.010269,0.44,1.6,0.844121,0.851983,4.1832,15.0,-0.229904,0.061903,22.0,0.0,0.1038,0.05
1,22,9,-6.134,ok,6.3,6.13,54.95,false,6.52,7,5,1,0.7,0.7,6.5,2.6,0.194,0.356,18.0,0.022364,0.010176,0.658151,0.878742,0.7,0.754203,4.1832,7.0,-0.191242,12.189329,6.486074,2.643136,0.193928,0.356361
1,22,10,-5.765,ok,6.15,5.77,143.26,false,6.07,5,5,1,0.7,0.7,22.0,11.0,0.325,0.221,18.0,0.02846,0.012041,0.725351,1.067114,0.7,0.948683,4.1832,5.0,0.283533,0.0,22.0,11.031461,0.325403,0.22121
1,23,1,-4.08,ok,5.53,4.87,3.74,false,2.1,12,5,2,0.79,0.79,22.0,0.0,0.104,0.05,18.0,0.026282,0.010948,0.494599,0.69861,0.789875,0.509369,4.1832,12.0,-0.709017,4.572013,22.0,0.0,0.1038,0.05
1,23,2,-6.135,ok,6.26,6.14,5.76,false,6.81,13,4,1,0.881,0.881,22.0,4.8,0.104,0.05,18.0,0.009487,0.011424,0.44,0.981108,0.881091,0.316228,4.1832,13.0,-0.8,0.0,22.0,4.788981,0.1038,0.05
1,23,3,-6.166,ok,6.48,6.17,21.64,false,5.92,16,5,1,0.72,0.72,21.4,0.1,0.254,0.111,18.0,0.016198,0.010536,0.44,1.6,0.720289,0.316228,4.1832,16.0,0.612109,12.210591,21.380477,0.147529,0.253625,0.111146
1,23,4,-6.181,ok,6.49,6.18,20.14,false,5.92,16,5,1,0.7,0.7,21.9,0.0,0.254,0.131,18.0,0.009487,0.010487,0.44,1.6,0.7,0.948683,4.1832,16.0,-0.632828,0.083938,21.894796,0.0,0.253625,0.130756
1,23,5,-6.089,ok,6.24,6.09,18.22,false,6.61,13,5,1,0.855,0.855,21.7,3.7,0.142,0.111,18.0,0.011219,0.011231,0.44,1.279563,0.854641,0.316228,4.1832,13.0,-0.574938,12.189329,21.663366,3.700498,0.142469,0.111146
1,23,6,-6.136,ok,6.33,6.14,15.51,false,6.08,14,5,1,0.7,0.7,0.0,1.8,0.236,0.567,18.0,0.02846,0.01,0.642902,0.822765,0.7,0.790106,4.1832,14.0,-0.577197,12.180505,0.0,1.800361,0.235846,0.567045
1,23,7,-3.784,ok,5.51,4.8,4.85,false,2.12,11,5,2,0.758,0.758,21.4,8.5,0.184,0.083,18.0,0.016492,0.010065,0.44,0.818636,0.75765,0.316228,4.1832,11.0,-0.8,6.566244,21.355993,8.535521,0.184369,0.082881
1,23,8,-6.091,ok,6.25,6.09,10.8,false,6.62,9,5,1,0.825,0.825,22.0,6.8,0.158,0.05,18.0,0.009487,0.012016,0.44,1.429412,0.824808,0.316228,4.1832,9.0,0.569071,3.377024,22.0,6.842124,0.157862,0.05
1,23,9,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.88,16,5,2,0.7,0.7,6.1,0.0,0.348,0.316,18.0,0.028314,0.010093,0.733438,1.341362,0.7,0.948683,4.1832,16.0,0.536142,18.493684,6.062469,0.0,0.347941,0.31623
1,23,10,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.96,16,5,2,0.727,0.727,15.0,1.0,0.104,0.302,18.0,0.009487,0.012041,0.44,1.6,0.726796,0.807869,4.1832,16.0,-0.330933,6.86206,14.995514,0.993848,0.1038,0.301707
1,24,1,-6.004,ok,6.56,6.0,39.14,false,5.36,16,5,1,0.7,0.7,22.0,0.0,0.351,0.349,18.0,0.028377,0.01,0.658151,1.459674,0.7,0.754203,4.1832,16.0,0.465582,0.0,22.0,0.0,0.350801,0.349132
1,24,2,-6.112,ok,6.25,6.11,9.68,false,6.8,10,5,1,0.859,0.859,22.0,9.9,0.116,0.05,18.0,0.009487,0.012238,0.44,1.037107,0.858511,0.316228,4.1832,10.0,-0.8,0.021339,22.0,9.859135,0.11641,0.05
1,24,3,-6.121,ok,6.3,6.12,19.0,false,6.22,16,5,1,0.72,0.72,5.8,8.8,0.201,0.111,18.0,0.016198,0.010993,0.589228,0.471085,0.720289,0.664751,4.1832,16.0,-0.472677,8.958405,5.819644,8.833419,0.200916,0.111146
1,24,4,-6.022,ok,6.24,6.02,23.82,false,6.22,15,5,1,0.844,0.844,12.3,0.0,0.206,0.213,18.0,0.019974,0.010487,0.573739,0.686573,0.844121,0.708835,4.1832,15.0,-0.478626,12.147036,12.251815,0.0,0.205801,0.213214
1,24,5,-3.797,ok,5.54,4.82,6.0,false,2.12,11,5,2,0.746,0.746,6.1,2.4,0.223,0.099,18.0,0.012118,0.01099,0.44,1.472347,0.745782,0.316228,4.1832,11.0,0.484865,9.696872,6.099028,2.388137,0.222782,0.098558
1,24,6,-6.165,ok,6.27,6.17,18.1,false,6.8,14,5,1,0.7,0.7,22.0,1.8,0.104,0.05,18.0,0.009487,0.011651,0.642902,1.361406,0.7,0.316228,4.1832,14.0,-0.334108,0.010929,22.0,1.800361,0.1038,0.05
1,24,7,-6.132,ok,6.3,6.13,20.47,false,6.26,16,5,1,0.7,0.7,10.2,0.0,0.194,0.356,18.0,0.009487,0.01,0.58506,1.415384,0.7,0.948683,4.1832,16.0,0.469634,0.083938,10.237716,0.0,0.193928,0.356361
1,24,8,-6.158,ok,6.26,6.16,9.34,false,6.86,10,5,1,0.794,0.794,21.7,8.3,0.104,0.05,18.0,0.017214,0.011858,0.443076,1.082863,0.793801,0.469147,4.1832,10.0,0.065988,4.213604,21.689141,8.308679,0.1038,0.05
1,24,9,-5.982,ok,6.2,5.98,104.76,false,6.63,4,5,1,0.709,0.709,22.0,7.5,0.194,0.05,18.0,0.009487,0.010977,0.44,1.260287,0.708828,0.734149,4.1832,4.0,-0.451151,12.147036,22.0,7.453622,0.193928,0.05
1,24,10,-6.12,ok,6.25,6.12,15.44,false,6.77,16,5,1,0.76,0.76,22.0,0.0,0.104,0.05,18.0,0.009487,0.011354,0.640797,1.291775,0.759734,0.316228,4.1832,16.0,-0.8,0.0,22.0,0.0,0.1038,0.05
1,25,1,-6.204,ok,6.31,6.2,7.58,false,6.6,12,5,1,0.7,0.7,22.0,0.7,0.149,0.05,18.0,0.009487,0.011946,0.642902,1.476109,0.7,0.316228,4.1832,12.0,-0.551852,0.010929,22.0,0.725009,0.148632,0.05
1,25,2,-6.177,ok,6.27,6.18,7.44,false,6.84,11,5,1,0.762,0.762,22.0,7.3,0.104,0.05,18.0,0.01016,0.012559,0.548915,1.142859,0.762091,0.316228,4.1832,11.0,-0.8,0.0,22.0,7.300285,0.1038,0.05
1,25,3,-6.126,ok,6.25,6.13,11.33,false,6.77,16,5,1,0.74,0.74,22.0,6.2,0.104,0.111,18.0,0.009487,0.013247,0.572162,1.6,0.74021,0.316228,4.1832,16.0,0.612109,0.0,22.0,6.22641,0.1038,0.111146
1,25,4,-6.2,ok,6.33,6.2,9.48,false,6.39,12,5,1,0.7,0.7,6.4,1.4,0.189,0.283,18.0,0.022975,0.010696,0.767579,0.731469,0.7,0.754203,4.1832,12.0,-0.8,12.147036,6.433146,1.357013,0.189378,0.283253
1,25,5,-6.183,ok,6.28,6.18,14.51,false,6.81,13,5,1,0.727,0.727,10.4,1.3,0.104,0.316,18.0,0.023742,0.010655,0.722888,1.04872,0.727075,0.754203,4.1832,13.0,-0.294264,12.189329,10.436375,1.330627,0.1038,0.31623
1,25,6,-6.161,ok,6.27,6.16,23.13,false,6.78,15,5,1,0.7,0.7,13.7,0.0,0.104,0.05,18.0,0.022133,0.010232,0.642902,1.361406,0.7,0.620748,4.1832,15.0,0.205153,0.010929,13.664257,0.0,0.1038,0.05
1,25,7,1.0e9,clearance_reject,NaN,NaN,NaN,false,1.33,12,5,2,0.7,0.7,9.6,2.2,0.234,0.258,18.0,0.022834,0.010668,0.656442,1.024645,0.7,0.657941,4.1832,12.0,-0.8,9.521183,9.593879,2.163639,0.233612,0.257716
1,25,8,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.26,15,5,2,0.794,0.794,12.0,8.3,0.18,0.217,18.0,0.017214,0.010487,0.652488,0.974203,0.793801,0.591545,4.1832,15.0,0.065988,7.666449,12.004417,8.308679,0.180207,0.217356
1,25,9,1.0e9,clearance_reject,NaN,NaN,NaN,false,1.09,14,5,2,0.72,0.72,9.3,0.0,0.32,0.291,18.0,0.026623,0.01,0.536365,1.113113,0.720289,0.754203,4.1832,14.0,0.252016,19.0,9.348663,0.0,0.319769,0.29143
1,25,10,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.07,12,5,2,0.747,0.747,13.8,4.0,0.227,0.198,18.0,0.023683,0.011354,0.494206,1.037677,0.74739,0.610187,4.1832,12.0,0.14325,8.181206,13.806652,3.977731,0.226945,0.198386
1,26,1,-6.15,ok,6.26,6.15,8.27,false,6.84,11,5,1,0.812,0.812,22.0,8.2,0.104,0.05,18.0,0.009487,0.012556,0.642902,0.966776,0.811637,0.316228,4.1832,11.0,0.065988,4.168152,22.0,8.203172,0.1038,0.05
1,26,2,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.31,11,5,2,0.7,0.7,0.0,7.3,0.33,0.48,18.0,0.02846,0.01,0.747128,0.466922,0.7,0.948683,4.1832,11.0,-0.294264,19.0,0.0,7.300285,0.330239,0.479928
1,26,3,-6.184,ok,6.3,6.18,6.29,false,6.64,10,5,1,0.728,0.728,22.0,6.4,0.149,0.05,18.0,0.010024,0.013936,0.44,1.186239,0.728162,0.316228,4.1832,10.0,-0.551852,0.0,22.0,6.394339,0.148632,0.05
1,26,4,-6.16,ok,6.31,6.16,14.14,false,6.36,13,5,1,0.742,0.742,6.4,3.1,0.19,0.283,18.0,0.022975,0.01,0.70298,0.912564,0.742203,0.625538,4.1832,13.0,-0.618085,8.608427,6.433146,3.113263,0.189641,0.283253
1,26,5,-6.158,ok,6.28,6.16,24.59,false,6.59,15,5,1,0.7,0.7,21.7,0.0,0.138,0.316,18.0,0.009487,0.01,0.512539,1.6,0.7,0.87562,4.1832,15.0,-0.608478,0.092372,21.685378,0.0,0.138402,0.31623
1,26,6,-6.199,ok,6.52,6.2,22.04,false,5.82,16,5,1,0.7,0.7,0.0,0.0,0.271,0.525,18.0,0.02846,0.01,0.723269,1.053692,0.7,0.316228,4.1832,16.0,0.451954,0.010929,0.0,0.0,0.270935,0.52503
1,26,7,-6.124,ok,6.3,6.12,20.76,false,6.2,14,5,1,0.727,0.727,13.5,0.0,0.214,0.192,18.0,0.018352,0.01,0.44,1.506157,0.726796,0.550541,4.1832,14.0,-0.8,0.083938,13.493109,0.0,0.21366,0.192431
1,26,8,-6.09,ok,6.24,6.09,18.56,false,6.59,16,5,1,0.794,0.794,20.5,0.5,0.136,0.199,18.0,0.017214,0.010537,0.499491,1.6,0.793801,0.458602,4.1832,16.0,0.28876,3.94869,20.5176,0.516009,0.13617,0.198932
1,26,9,-6.209,ok,6.29,6.21,6.59,false,6.88,9,5,1,0.7,0.7,22.0,9.9,0.104,0.05,18.0,0.009487,0.015,0.44,1.330163,0.7,0.316228,4.1832,9.0,-0.8,0.0,22.0,9.873749,0.1038,0.05
1,26,10,-3.271,ok,5.39,4.63,7.63,false,2.16,8,5,2,0.728,0.728,22.0,6.7,0.148,0.05,18.0,0.009487,0.013989,0.44,1.077816,0.728162,0.561578,4.1832,8.0,-0.8,6.822253,22.0,6.655174,0.14821,0.05
1,27,1,1.0e9,clearance_reject,NaN,NaN,NaN,false,1.46,16,5,2,0.743,0.743,12.5,0.0,0.177,0.21,18.0,0.019438,0.011946,0.771809,1.095937,0.742821,0.579257,4.1832,16.0,-0.551852,7.320386,12.450561,0.0,0.176797,0.209886
1,27,2,-4.223,ok,5.6,4.94,2.62,false,2.08,14,5,2,0.762,0.762,13.4,0.0,0.196,0.05,18.0,0.016958,0.01,0.824342,1.142859,0.762091,0.558815,4.1832,14.0,-0.8,6.738964,13.377786,0.0,0.196032,0.05
1,27,3,-6.155,ok,6.29,6.16,9.81,false,6.67,9,5,1,0.776,0.776,11.5,6.4,0.149,0.05,18.0,0.026248,0.012281,0.44,0.563963,0.775853,0.38782,4.1832,9.0,0.065988,12.293667,11.472943,6.394339,0.148632,0.05
1,27,4,-6.193,ok,6.3,6.19,6.01,false,6.59,12,5,1,0.728,0.728,18.4,6.1,0.149,0.174,18.0,0.011135,0.01388,0.478769,0.731469,0.728162,0.316228,4.1832,12.0,-0.107574,0.0,18.368807,6.117125,0.149081,0.174314
1,27,5,-6.089,ok,6.28,6.09,22.89,false,6.18,16,5,1,0.745,0.745,11.6,0.0,0.207,0.351,18.0,0.018403,0.010094,0.658151,1.471505,0.744543,0.754203,4.1832,16.0,-0.294264,0.0,11.608,0.0,0.207121,0.351096
1,27,6,-6.16,ok,6.28,6.16,15.84,false,6.64,13,5,1,0.762,0.762,22.0,0.5,0.137,0.05,18.0,0.01016,0.010292,0.699549,1.251209,0.762091,0.316228,4.1832,13.0,-0.615775,0.008113,22.0,0.508292,0.137083,0.05
1,27,7,-6.132,ok,6.28,6.13,10.12,false,6.56,11,5,1,0.794,0.794,21.5,7.7,0.16,0.131,18.0,0.019748,0.011437,0.44,1.172979,0.793801,0.87562,4.1832,11.0,0.420169,4.243223,21.455148,7.684408,0.160389,0.130756
1,27,8,-6.233,ok,6.53,6.23,9.39,false,5.96,12,5,1,0.702,0.702,0.0,5.6,0.271,0.525,18.0,0.017214,0.010926,0.652647,0.93923,0.701812,0.316228,4.1832,12.0,0.065988,0.010929,0.0,5.611231,0.270935,0.52503
1,27,9,-6.159,ok,6.26,6.16,6.69,false,6.88,9,5,1,0.781,0.781,22.0,11.3,0.104,0.05,18.0,0.009487,0.015,0.44,1.363169,0.781118,0.316228,4.1832,9.0,-0.8,0.0,22.0,11.305763,0.1038,0.05
1,27,10,-6.13,ok,6.25,6.13,8.96,false,6.77,16,5,1,0.728,0.728,22.0,6.5,0.104,0.05,18.0,0.009487,0.014962,0.640797,1.291775,0.728162,0.316228,4.1832,16.0,-0.694437,0.0,22.0,6.537924,0.1038,0.05
1,28,1,-6.199,ok,6.33,6.2,10.46,false,6.39,12,5,1,0.7,0.7,6.4,0.8,0.189,0.283,18.0,0.022485,0.012444,0.834437,1.476109,0.7,0.754203,4.1832,12.0,-0.723186,12.147036,6.433146,0.802276,0.189378,0.283253
1,28,2,-6.192,ok,6.32,6.19,7.85,false,6.45,11,5,1,0.7,0.7,17.7,2.7,0.182,0.065,18.0,0.022509,0.012248,0.545736,1.142859,0.7,0.754203,4.1832,11.0,-0.75207,12.183552,17.729352,2.719,0.181825,0.065105
1,28,3,-6.192,ok,6.31,6.19,6.29,false,6.51,12,5,1,0.7,0.7,22.0,8.0,0.165,0.365,18.0,0.013562,0.013461,0.44,1.269103,0.7,0.316228,4.1832,12.0,0.024491,0.0,22.0,8.011833,0.164821,0.364947
1,28,4,-6.185,ok,6.32,6.19,13.64,false,6.43,12,5,1,0.7,0.7,17.7,0.0,0.182,0.065,18.0,0.02846,0.011605,0.594769,1.22233,0.7,0.754203,4.1832,12.0,-0.484094,12.183552,17.729352,0.0,0.181825,0.065105
1,28,5,-6.217,ok,6.29,6.22,5.73,false,6.84,11,5,1,0.7,0.7,6.1,6.8,0.104,0.05,18.0,0.01568,0.01449,0.478891,1.393195,0.7,0.316228,4.1832,11.0,-0.587455,0.0,6.099028,6.783736,0.1038,0.05
1,28,6,-6.079,ok,6.31,6.08,12.81,false,6.09,9,5,1,0.7,0.7,0.0,10.6,0.271,0.525,18.0,0.02846,0.013493,0.652647,0.847712,0.7,0.316228,4.1832,9.0,0.451954,0.010929,0.0,10.644325,0.270935,0.52503
1,28,7,-6.206,ok,6.28,6.21,4.88,false,6.84,11,5,1,0.7,0.7,22.0,12.2,0.104,0.131,18.0,0.009487,0.015,0.44,1.379449,0.7,0.87562,4.1832,11.0,-0.003746,0.0,22.0,12.226883,0.1038,0.130756
1,28,8,-6.126,ok,6.63,6.13,19.01,false,5.45,16,5,1,0.7,0.7,0.0,5.6,0.335,0.651,18.0,0.02846,0.010926,0.652647,0.795148,0.7,0.316228,4.1832,16.0,0.583392,3.316269,0.0,5.611231,0.335136,0.651486
1,28,9,-6.121,ok,6.33,6.12,10.5,false,6.01,12,5,1,0.7,0.7,0.0,9.9,0.263,0.05,18.0,0.015106,0.010143,0.757613,1.330163,0.7,0.316228,4.1832,12.0,-0.23217,0.016583,0.0,9.873749,0.26256,0.05
1,28,10,-6.212,ok,6.3,6.21,5.22,false,6.74,11,5,1,0.7,0.7,14.0,12.6,0.125,0.25,18.0,0.016401,0.014359,0.503908,1.291775,0.7,0.948683,4.1832,11.0,-0.694437,6.220828,14.020611,12.55084,0.124685,0.250319
1,29,1,-6.209,ok,6.3,6.21,5.61,false,6.76,10,5,1,0.7,0.7,14.0,11.0,0.125,0.198,18.0,0.016401,0.014359,0.642902,1.260125,0.7,0.589457,4.1832,10.0,-0.8,6.220828,14.020611,11.039721,0.124685,0.198459
1,29,2,-6.182,ok,6.31,6.18,7.73,false,6.51,9,5,1,0.7,0.7,17.2,7.7,0.182,0.103,18.0,0.011391,0.014018,0.545736,1.049743,0.7,0.457626,4.1832,9.0,-0.8,3.892967,17.200573,7.72778,0.181825,0.102974
1,29,3,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.43,10,5,2,0.7,0.7,8.4,11.3,0.165,0.282,18.0,0.021254,0.013909,0.44,1.198577,0.7,0.640748,4.1832,10.0,-0.8,10.587923,8.418985,11.267143,0.164821,0.282394
1,29,4,-6.202,ok,6.33,6.2,9.52,false,6.39,12,5,1,0.702,0.702,4.3,3.2,0.189,0.587,18.0,0.015682,0.010696,0.618146,0.926991,0.701812,0.316228,4.1832,12.0,0.454097,0.0,4.307624,3.160876,0.189378,0.586911
1,29,5,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.55,7,5,2,0.7,0.7,22.0,20.4,0.104,0.05,18.0,0.009487,0.010094,0.44689,1.438232,0.7,0.948683,4.1832,7.0,-0.8,10.626549,22.0,20.383162,0.1038,0.05
1,29,6,-6.08,ok,6.31,6.08,8.18,false,6.01,11,5,1,0.7,0.7,15.7,0.0,0.271,0.103,18.0,0.017638,0.01159,0.563338,0.985018,0.7,0.316228,4.1832,11.0,-0.480009,0.010929,15.665642,0.0,0.270935,0.102705
1,29,7,-6.216,ok,6.29,6.22,5.19,false,6.86,10,5,1,0.701,0.701,13.1,6.6,0.104,0.131,18.0,0.015462,0.015,0.5416,1.20227,0.701362,0.425181,4.1832,10.0,-0.003746,3.034728,13.147557,6.58456,0.1038,0.130756
1,29,8,-6.218,ok,6.29,6.22,6.48,false,6.88,9,5,1,0.701,0.701,0.0,5.5,0.104,0.094,18.0,0.015462,0.015,0.639681,1.179937,0.701362,0.316228,4.1832,9.0,0.065988,3.034728,0.0,5.518238,0.1038,0.094162
1,29,9,-6.208,ok,6.29,6.21,7.32,false,6.88,9,5,1,0.701,0.701,22.0,9.9,0.104,0.365,18.0,0.009487,0.014188,0.44,1.17925,0.701423,0.316228,4.1832,9.0,-0.278496,0.0,22.0,9.873749,0.1038,0.364947
1,29,10,-3.358,ok,5.4,4.65,17.12,false,2.16,8,5,2,0.7,0.7,19.6,12.6,0.113,0.05,18.0,0.016401,0.01432,0.499283,1.291775,0.7,0.561789,4.1832,8.0,-0.8,6.831003,19.605558,12.55084,0.113334,0.05
1,30,1,-6.206,ok,6.29,6.21,7.28,false,6.76,10,5,1,0.701,0.701,16.4,11.0,0.124,0.258,18.0,0.014714,0.012678,0.517159,1.260125,0.701295,0.441353,4.1832,10.0,-0.217508,6.220828,16.449734,11.039721,0.124106,0.258455
1,30,2,-6.199,ok,6.31,6.2,6.06,false,6.54,11,5,1,0.7,0.7,22.0,6.8,0.165,0.324,18.0,0.013562,0.013461,0.548593,1.244375,0.7,0.754203,4.1832,11.0,-0.057984,12.183552,22.0,6.831219,0.164821,0.32443
1,30,3,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.93,14,5,2,0.702,0.702,0.0,0.0,0.165,0.683,18.0,0.013562,0.01,0.782339,0.659803,0.701812,0.576606,4.1832,14.0,0.366651,7.257546,0.0,0.018048,0.164821,0.683305
1,30,4,-6.142,ok,6.29,6.14,11.45,false,6.51,8,5,1,0.702,0.702,22.0,3.2,0.189,0.167,18.0,0.009487,0.015,0.618146,1.380494,0.701812,0.948683,4.1832,8.0,-0.713406,15.733916,22.0,3.160876,0.189378,0.167371
1,30,5,-6.216,ok,6.51,6.22,8.67,false,5.97,12,5,1,0.7,0.7,13.8,2.8,0.27,0.485,18.0,0.014039,0.01145,0.635725,1.037852,0.7,0.383706,4.1832,12.0,0.387479,8.545744,13.786617,2.765942,0.270181,0.485358
1,30,6,-6.21,ok,6.29,6.21,5.09,false,6.86,10,5,1,0.7,0.7,22.0,0.0,0.104,0.525,18.0,0.009487,0.015,0.723269,1.520057,0.7,0.316228,4.1832,10.0,-0.292817,0.0,22.0,0.0,0.1038,0.52503
1,30,7,-6.212,ok,6.29,6.21,5.42,false,6.81,10,5,1,0.7,0.7,13.1,1.4,0.115,0.632,18.0,0.013185,0.014657,0.75745,1.499525,0.7,0.654491,4.1832,10.0,-0.236357,3.327154,13.147557,1.431818,0.11497,0.632169
1,30,8,-6.205,ok,6.33,6.2,8.5,false,6.41,12,5,1,0.701,0.701,1.4,5.6,0.186,0.294,18.0,0.020812,0.011294,0.44,0.869417,0.701291,0.316228,4.1832,12.0,-0.162515,6.220828,1.420821,5.611231,0.18563,0.294388
1,30,9,-6.16,ok,6.33,6.16,6.74,false,6.21,12,5,1,0.7,0.7,13.2,6.3,0.223,0.05,18.0,0.009487,0.01279,0.676371,1.105329,0.7,0.948683,4.1832,12.0,-0.8,16.767802,13.247697,6.264374,0.222568,0.05
1,30,10,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.51,9,5,2,0.7,0.7,14.0,12.6,0.116,0.09,18.0,0.010037,0.014624,0.499353,1.36406,0.7,0.412477,4.1832,9.0,-0.8,1.866745,14.020611,12.55084,0.116037,0.089668
2,0,2,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.57,3,5,2,1.602,1.5,6.9,2.0,0.76,0.444,18.0,0.019411,0.014577,0.877713,1.488913,1.602223,0.598212,1.892386,3.423428,0.2662,6.821586,6.870836,1.966278,0.759634,0.443573
2,0,3,1.0e9,clearance_reject,NaN,NaN,NaN,false,-1.91,13,4,2,1.983,1.5,16.3,15.4,0.842,0.526,18.0,0.011268,0.010976,1.239893,1.202762,1.982636,0.62358,2.114434,13.214221,0.298471,9.816993,16.290249,15.393629,0.841688,0.525713
2,0,4,7.219,ok,1.12,0.93,2.16,false,2.5,15,5,1,1.19,1.19,7.5,13.6,0.872,0.676,18.0,0.026889,0.013076,1.005075,0.857738,1.189535,0.642268,2.436242,15.32493,-0.739069,16.065214,7.456568,13.611151,0.87219,0.675989
2,0,5,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.85,12,6,2,1.236,1.236,16.4,17.8,0.627,0.608,18.0,0.019539,0.010142,0.501254,1.100989,1.23646,0.853266,1.879247,11.979645,0.109016,13.877263,16.439838,17.830107,0.626701,0.608114
2,0,6,2.788,ok,4.1,2.88,15.3,false,5.19,9,3,1,1.741,1.5,14.2,16.1,0.463,0.076,18.0,0.011681,0.012512,1.00018,1.283249,1.741404,0.658913,4.164189,8.801624,-0.287948,18.752642,14.204876,16.097156,0.462571,0.075832
2,0,7,2.243,ok,4.32,3.11,3.27,false,4.93,14,5,1,1.538,1.5,7.4,2.2,0.446,0.379,18.0,0.020284,0.011859,0.94964,0.702365,1.538487,0.743013,2.271372,13.553913,0.187505,2.542835,7.363598,2.166712,0.44635,0.379093
2,0,8,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.1,7,9,2,1.056,1.056,2.2,15.2,0.19,0.873,18.0,0.012967,0.012187,1.129664,1.12794,1.055855,0.799993,1.446504,7.231977,0.210987,3.084748,2.215187,15.162521,0.190057,0.872959
2,0,9,1.0e9,reject,0.0,0.0,Inf,false,2.55,6,12,2,0.731,0.731,6.6,7.8,0.881,0.578,18.0,0.01692,0.012085,1.044953,0.406255,0.731482,0.868503,1.537274,5.756171,-0.663257,3.271643,6.566121,7.765466,0.881078,0.577595
2,0,10,-4.767,ok,5.77,5.15,45.7,false,6.14,9,5,1,1.355,1.355,19.2,14.4,0.26,0.729,18.0,0.027489,0.012632,0.630888,0.745106,1.35479,0.451518,2.360743,8.979385,-0.430118,12.068735,19.167899,14.398794,0.260162,0.729135
2,1,1,-4.241,ok,5.84,5.11,21.59,false,6.04,3,6,1,0.914,0.914,0.0,8.1,0.368,0.852,18.0,0.011136,0.013545,0.88,0.642199,0.913582,0.810646,2.988,3.0,-0.328967,0.0,0.0,8.125571,0.367911,0.851621
2,1,2,4.308,ok,4.05,2.66,47.56,false,4.99,5,3,1,1.472,1.472,8.9,10.7,0.598,0.06,18.0,0.019411,0.013548,0.877713,1.488913,1.472049,0.598212,3.981781,5.0,-0.699879,13.0956,8.938231,10.728671,0.598256,0.059554
2,1,3,1.0e9,reject,0.0,0.0,Inf,false,5.82,12,8,1,1.181,1.181,1.6,0.5,0.299,0.886,18.0,0.014991,0.011857,1.239893,0.4,1.181243,0.878904,1.635664,12.0,0.424772,0.0,1.645933,0.501544,0.299002,0.885767
2,1,4,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.45,13,4,2,1.19,1.19,7.5,13.1,0.232,0.05,18.0,0.013469,0.012392,0.949521,1.440631,1.189535,0.592215,4.1832,13.0,0.164231,18.365282,7.456568,13.121425,0.231514,0.05
2,1,5,1.0e9,reject,0.0,0.0,Inf,false,5.83,10,9,1,1.18,1.18,0.0,17.8,0.316,0.636,18.0,0.009487,0.011663,1.32,1.098945,1.180469,0.948683,1.385878,10.0,0.629962,0.0,0.0,17.830107,0.31636,0.635502
2,1,6,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.48,16,9,2,1.114,1.114,14.0,16.0,0.463,1.0,18.0,0.011681,0.012487,0.846464,0.4,1.114184,0.548001,1.394552,16.0,-0.565719,15.405344,14.030222,15.969597,0.462571,1.0
2,1,7,3.031,ok,4.1,2.83,107.91,false,5.51,6,3,1,1.876,1.5,7.4,2.2,0.446,0.05,18.0,0.021409,0.013115,0.526154,1.551866,1.876486,0.326253,4.1832,6.0,-0.8,19.0,7.363598,2.166712,0.44635,0.05
2,1,8,1.0e9,reject,0.0,0.0,Inf,false,2.26,7,9,3,1.056,1.056,2.2,21.2,0.19,0.05,18.0,0.012967,0.014039,0.915709,1.6,1.055855,0.534987,1.446504,7.0,-0.8,19.0,2.215187,21.201465,0.190057,0.05
2,1,9,1.0e9,reject,0.0,0.0,Inf,false,6.55,14,13,1,1.019,1.019,0.0,12.2,0.15,1.0,18.0,0.009487,0.010724,1.32,0.406255,1.01899,0.948683,1.0,14.0,0.8,0.0,0.0,12.15116,0.15019,1.0
