# v13_5kw_masslift telemetry  length=18.0  window=20.0  min_clearance=1.5  lift=mass-aware-const-tension  margin=1.5  era=post-428f491_mass-aware-const-tension_ON  git=unknown
island,gen,idx,fitness,status,P_mean,P_end,T_lift,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1,9,8,-5.498,ok,5.97,5.5,1226.74,13.06,false,6.31,6,4,1,1.069,1.069,0.0,13.4,0.254,0.05,18.0,0.013069,0.01,0.762112,0.478828,1.069071,0.416912,3.428409,6.0,-0.8,11.544709,0.0,13.38153,0.25354,0.05
1,9,9,-4.722,ok,5.67,5.09,655.59,39.07,false,6.79,3,3,1,1.387,1.387,0.0,22.0,0.16,0.05,18.0,0.009487,0.01,0.44,0.77353,1.387094,0.316228,3.982086,3.0,-0.8,19.0,0.0,22.0,0.160445,0.05
1,9,10,-5.49,ok,5.93,5.49,657.64,127.45,false,6.48,3,5,1,0.954,0.954,0.0,17.3,0.245,0.05,18.0,0.009487,0.01,0.781291,0.4,0.954061,0.316228,3.242518,3.0,-0.8,2.771536,0.0,17.315379,0.245249,0.05
1,10,1,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.56,16,4,2,1.086,1.086,7.3,15.0,0.285,0.261,18.0,0.01248,0.01,1.267679,0.58051,1.085548,0.316228,4.038559,16.0,0.012368,18.297929,7.267973,15.0,0.284606,0.261415
1,10,2,-5.82,ok,6.14,5.82,2189.97,9.84,false,6.37,11,4,1,1.099,1.099,2.6,0.0,0.198,0.469,18.0,0.02846,0.010372,0.984912,0.683064,1.09917,0.350059,3.926417,11.0,-0.8,15.417979,2.591921,0.0,0.197649,0.468688
1,10,3,-5.562,ok,5.97,5.56,2757.39,3.15,false,6.44,14,3,1,1.443,1.443,20.4,0.0,0.17,0.505,18.0,0.023821,0.013468,0.595133,1.021507,1.443124,0.316228,4.121314,14.0,0.459195,0.0,20.423815,0.0,0.170072,0.50519
1,10,4,-5.598,ok,5.97,5.6,1609.26,10.4,false,6.9,8,3,1,1.425,1.425,11.9,0.0,0.104,0.464,18.0,0.017275,0.011982,0.999471,1.170685,1.42465,0.556266,3.626534,8.0,-0.165693,19.0,11.927051,0.0,0.1038,0.463838
1,10,5,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.1,7,4,2,1.297,1.297,3.7,0.0,0.155,0.244,18.0,0.020466,0.01,0.600605,0.66732,1.297423,0.358098,3.391832,7.0,-0.8,6.934416,3.732413,0.0,0.15497,0.243807
1,10,6,-5.4,ok,5.85,5.4,1224.71,11.92,false,6.93,6,3,1,1.497,1.497,2.6,22.0,0.104,0.195,18.0,0.009487,0.010372,0.499209,1.04016,1.497443,0.416912,3.937069,6.0,-0.8,8.14788,2.591921,22.0,0.1038,0.194692
1,10,7,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.37,3,4,2,1.471,1.471,11.4,7.6,0.121,0.169,18.0,0.027255,0.01143,1.269985,0.903429,1.470765,0.725581,3.391879,3.0,-0.8,19.0,11.381665,7.641981,0.121206,0.168688
1,10,8,-5.614,ok,6.04,5.61,2555.39,14.05,false,6.02,13,4,1,1.155,1.155,0.0,10.7,0.254,0.05,18.0,0.009572,0.010281,0.807857,0.558461,1.155274,0.341732,3.742098,13.0,-0.8,17.169599,0.0,10.691754,0.25354,0.05
1,10,9,-5.621,ok,6.0,5.62,1434.97,31.55,false,6.66,7,5,1,1.178,1.178,4.9,12.3,0.163,0.314,18.0,0.028348,0.01,0.527319,0.4,1.178052,0.316228,2.977457,7.0,-0.8,0.0,4.910297,12.326371,0.162673,0.314043
1,10,10,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.61,4,4,2,1.277,1.277,3.3,17.3,0.104,0.05,18.0,0.019789,0.010056,0.96181,0.82553,1.277442,0.316228,2.991291,4.0,-0.8,19.0,3.311593,17.315379,0.1038,0.05
1,11,1,-5.515,ok,5.92,5.52,657.84,103.74,false,6.78,3,5,1,1.102,1.102,6.5,11.5,0.163,0.277,18.0,0.013708,0.010933,0.886287,0.685749,1.101668,0.433783,3.179194,3.0,-0.452427,3.774517,6.535515,11.456754,0.163198,0.276766
1,11,2,-5.397,ok,5.86,5.4,1230.73,15.32,false,6.78,6,3,1,1.409,1.409,1.4,22.0,0.142,0.195,18.0,0.019916,0.010372,0.47237,0.69986,1.409054,0.316228,3.844708,6.0,-0.8,16.311012,1.434106,22.0,0.14172,0.195244
1,11,3,-5.865,ok,6.16,5.86,1808.15,9.08,false,6.37,9,4,1,0.969,0.969,20.4,0.0,0.212,0.505,18.0,0.028421,0.010372,0.595133,0.624534,0.968682,0.316228,3.79494,9.0,-0.8,0.0,20.423815,0.0,0.211503,0.50519
1,11,4,-6.153,ok,6.27,6.15,1607.96,3.54,false,6.9,8,6,1,0.7,0.7,8.6,0.0,0.104,0.381,18.0,0.017275,0.01,0.44,0.440775,0.7,0.556266,3.92018,8.0,-0.8,0.0,8.588137,0.0,0.1038,0.381017
1,11,5,-5.827,ok,6.14,5.83,2194.37,5.74,false,6.37,11,4,1,1.08,1.08,15.2,3.9,0.198,0.483,18.0,0.02846,0.013197,0.44,0.4,1.079683,0.725581,3.43292,11.0,-0.8,0.0,15.183358,3.851904,0.198404,0.483006
1,11,6,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.49,10,4,2,1.415,1.415,0.0,18.1,0.222,0.05,18.0,0.009553,0.010883,0.838362,0.716772,1.414846,0.416912,3.263246,10.0,-0.575386,19.0,0.0,18.09552,0.221725,0.05
1,11,7,-5.73,ok,6.03,5.73,657.84,29.32,false,6.85,3,6,1,0.987,0.987,4.5,22.0,0.142,0.05,18.0,0.009487,0.010638,0.724908,0.461407,0.986663,0.406971,2.637171,3.0,-0.452427,0.0,4.481293,22.0,0.142094,0.05
1,11,8,-5.622,ok,6.04,5.62,2575.91,9.02,false,6.09,13,4,1,1.179,1.179,12.8,1.4,0.24,0.05,18.0,0.02846,0.01286,0.499851,0.420038,1.179377,0.730825,3.870039,13.0,-0.8,4.298276,12.819328,1.380612,0.240412,0.05
1,11,9,1.0e9,reject,0.0,0.0,0.0,Inf,false,1.91,7,7,2,0.7,0.7,0.3,7.3,0.129,0.314,18.0,0.028348,0.01,0.625884,0.440775,0.7,0.333313,2.977457,7.0,-0.8,1.509512,0.318548,7.332857,0.129314,0.314043
1,11,10,-5.747,ok,6.1,5.75,2189.3,10.43,false,6.24,11,4,1,1.083,1.083,20.7,0.0,0.224,0.663,18.0,0.02846,0.01,0.47687,0.58778,1.083233,0.316228,3.998611,11.0,-0.8,2.771536,20.680585,0.0,0.22382,0.663227
1,12,1,-5.537,ok,5.93,5.54,657.14,117.67,false,6.8,3,5,1,1.1,1.1,0.0,22.0,0.158,0.05,18.0,0.009487,0.010501,1.033208,0.685749,1.099784,0.433783,3.179194,3.0,-0.526964,5.970705,0.0,22.0,0.157525,0.05
1,12,2,-6.151,ok,6.27,6.15,657.62,26.69,false,6.99,3,6,1,0.7,0.7,4.2,10.9,0.104,0.381,18.0,0.009487,0.01,0.558616,0.462578,0.7,0.350059,3.926417,3.0,-0.8,0.0,4.193606,10.867374,0.1038,0.381017
1,12,3,-6.022,ok,6.24,6.02,2568.09,6.09,false,6.42,13,4,1,0.962,0.962,13.3,0.0,0.178,0.2,18.0,0.02764,0.011562,0.595133,0.417536,0.961875,0.316228,3.79494,13.0,-0.8,0.0,13.300211,0.0,0.178428,0.200188
1,12,4,-5.841,ok,6.11,5.84,657.64,67.25,false,6.88,3,4,1,0.928,0.928,8.6,15.3,0.135,0.248,18.0,0.017275,0.010119,0.933585,0.686451,0.92805,0.556266,3.951558,3.0,-0.735189,5.970705,8.588137,15.330647,0.134584,0.248306
1,12,5,-5.822,ok,6.14,5.82,3143.3,7.39,false,6.09,16,4,1,1.08,1.08,20.3,0.0,0.224,0.2,18.0,0.02846,0.012853,0.44,0.4,1.079683,0.725581,3.43292,16.0,-0.8,0.0,20.310283,0.0,0.223754,0.200188
1,12,6,-5.639,ok,6.02,5.64,1415.79,15.3,false,6.6,7,4,1,1.18,1.18,0.0,10.4,0.175,0.405,18.0,0.009553,0.01,0.545887,0.494567,1.17984,0.316228,3.262342,7.0,-0.8,8.14788,0.0,10.386532,0.175473,0.404803
1,12,7,-5.841,ok,6.1,5.84,656.84,121.41,false,6.99,3,5,1,0.987,0.987,4.5,12.4,0.104,0.647,18.0,0.009487,0.010206,0.52189,0.461407,0.986663,0.346841,3.65819,3.0,-0.8,0.0,4.481293,12.383818,0.1038,0.64672
1,12,8,-5.009,ok,5.79,5.23,2575.4,30.68,false,6.23,13,4,1,1.518,1.5,1.9,12.0,0.213,0.331,18.0,0.028395,0.01,0.518308,0.422645,1.517726,0.316228,2.507364,13.0,-0.8,5.767818,1.941677,11.985988,0.21341,0.330881
1,12,9,-5.413,ok,5.86,5.41,656.39,77.58,false,6.78,3,4,1,1.178,1.178,8.5,11.7,0.163,0.959,18.0,0.009487,0.01,0.510194,0.546778,1.178052,0.316228,3.723626,3.0,-0.8,0.0,8.482236,11.681163,0.162673,0.958818
1,12,10,-6.093,ok,6.29,6.09,2176.26,13.03,false,6.24,11,5,1,0.786,0.786,0.9,12.4,0.224,0.786,18.0,0.009487,0.01,0.44,0.479255,0.785534,0.316228,3.754379,11.0,-0.8,0.0,0.862258,12.383818,0.22382,0.785602
1,13,1,-6.112,ok,6.26,6.11,1606.94,1.96,false,6.73,8,6,1,0.7,0.7,18.5,4.2,0.141,0.464,18.0,0.009487,0.013197,0.450156,0.4,0.7,0.752574,3.962766,8.0,-0.8,0.0,18.529314,4.235554,0.141218,0.464028
1,13,2,-6.158,ok,6.28,6.16,1797.48,11.95,false,6.75,9,5,1,0.766,0.766,7.0,0.0,0.132,0.094,18.0,0.017275,0.01,0.479695,0.454065,0.766121,0.350059,4.1832,9.0,-0.8,2.850778,7.020223,0.0,0.131661,0.093831
1,13,3,-5.247,ok,6.08,5.48,3148.73,9.29,false,5.72,16,4,1,1.206,1.206,20.7,0.0,0.288,0.2,18.0,0.02764,0.014941,0.44,0.417536,1.206371,0.316228,3.572187,16.0,-0.8,2.82564,20.664692,0.0,0.288211,0.200188
1,13,4,-5.517,ok,5.95,5.52,1608.53,13.38,false,6.71,8,5,1,1.252,1.252,0.0,0.0,0.146,0.257,18.0,0.014472,0.01,0.605027,0.469401,1.251555,0.556266,2.852273,8.0,-0.8,5.979615,0.0,0.0,0.145845,0.25665
1,13,5,-5.827,ok,6.14,5.83,2189.04,10.19,false,6.37,11,4,1,1.08,1.08,15.2,0.0,0.198,0.483,18.0,0.02846,0.01,0.512131,0.467144,1.079683,0.335864,3.43292,11.0,-0.8,5.65623,15.183358,0.0,0.198404,0.483006
1,13,6,-5.751,ok,6.08,5.75,2383.8,13.01,false,6.46,12,4,1,1.216,1.216,12.0,7.6,0.175,0.336,18.0,0.02846,0.011562,0.624484,0.4,1.215759,0.316228,3.05181,12.0,-0.8,0.0,11.999808,7.597063,0.175473,0.335911
1,13,7,-5.808,ok,6.11,5.81,2380.66,17.43,false,6.58,12,4,1,1.216,1.216,5.6,4.9,0.151,0.283,18.0,0.02846,0.01,0.617967,0.426164,1.215759,0.316228,3.024484,12.0,-0.8,0.0,5.620885,4.879249,0.151463,0.282645
1,13,8,-6.028,ok,6.21,6.03,1609.1,18.69,false,6.78,8,5,1,0.921,0.921,6.2,4.6,0.13,0.05,18.0,0.017775,0.01,0.499851,0.420038,0.920801,0.350059,3.730444,8.0,-0.8,4.298276,6.227947,4.628546,0.129861,0.05
1,13,9,-6.198,ok,6.28,6.2,1416.08,15.94,false,6.91,7,5,1,0.7,0.7,16.2,0.0,0.104,0.495,18.0,0.009487,0.01,0.527319,0.428285,0.7,0.919087,4.1832,7.0,-0.8,0.0,16.162659,0.0,0.1038,0.495318
1,13,10,-6.042,ok,6.28,6.04,2177.04,2.27,false,6.24,11,6,1,0.786,0.786,0.9,12.5,0.224,0.218,18.0,0.012853,0.01013,0.551605,0.479255,0.785534,0.316228,3.564869,11.0,-0.8,4.298276,0.862258,12.455045,0.22382,0.217923
1,14,1,-6.158,ok,6.29,6.16,2182.68,7.33,false,6.61,11,5,1,0.779,0.779,18.5,0.0,0.15,0.05,18.0,0.021006,0.013197,0.517749,0.429978,0.778739,0.337233,4.1832,11.0,-0.8,0.0,18.529314,0.0,0.150108,0.05
1,14,2,-6.163,ok,6.32,6.16,3129.03,13.98,false,6.07,16,5,1,0.7,0.7,16.2,0.0,0.226,0.138,18.0,0.021006,0.01,0.465709,0.454065,0.7,0.350059,4.1832,16.0,-0.8,0.0,16.229437,0.0,0.22638,0.138259
1,14,3,-6.052,ok,6.25,6.05,2366.55,14.65,false,6.44,12,5,1,0.899,0.899,0.0,14.8,0.178,0.557,18.0,0.013742,0.011562,0.44,0.417536,0.898903,0.316228,3.521913,12.0,-0.8,0.0,0.0,14.76032,0.178428,0.556956
1,14,4,1.0e9,reject,0.0,0.0,0.0,Inf,false,5.74,16,6,1,0.7,0.7,7.7,6.9,0.285,0.68,18.0,0.021673,0.01192,0.44,0.439816,0.7,0.559474,3.609698,16.0,-0.8,0.0,7.735664,6.904192,0.284579,0.680457
1,14,5,-6.105,ok,6.29,6.1,2189.93,2.71,false,6.42,11,6,1,0.761,0.761,0.0,3.9,0.189,0.587,18.0,0.02846,0.01,0.44,0.4,0.76064,0.316228,3.616163,11.0,-0.8,0.0,0.0,3.851904,0.188889,0.586816
1,14,6,-6.159,ok,6.27,6.16,1426.01,16.65,false,6.82,7,5,1,0.715,0.715,16.7,5.1,0.125,0.613,18.0,0.02846,0.01,0.527319,0.475348,0.714783,0.919087,4.1832,7.0,-0.8,0.0,16.674688,5.06645,0.124543,0.613362
1,14,7,-6.12,ok,6.47,6.12,2556.98,1.91,false,6.0,13,6,1,0.809,0.809,0.0,11.8,0.256,0.772,18.0,0.009487,0.010206,0.44,0.441406,0.808568,0.346841,3.469547,13.0,-0.8,0.0,0.0,11.773732,0.256142,0.772268
1,14,8,-6.195,ok,6.29,6.2,1226.27,21.81,false,6.93,6,5,1,0.7,0.7,6.2,0.3,0.104,0.502,18.0,0.009487,0.01,0.527319,0.420038,0.7,0.903022,4.1832,6.0,-0.8,0.0,6.227947,0.320163,0.1038,0.502316
1,14,9,-6.186,ok,6.32,6.19,1988.78,7.58,false,6.48,10,5,1,0.7,0.7,16.2,0.0,0.182,0.495,18.0,0.017999,0.012093,0.517749,0.428285,0.7,0.337233,4.1832,10.0,-0.8,0.0,16.162659,0.0,0.182179,0.495318
1,14,10,-6.099,ok,6.24,6.1,1036.46,15.91,false,6.95,5,5,1,0.76,0.76,6.2,12.4,0.104,0.36,18.0,0.012295,0.010895,0.527319,0.404285,0.759615,0.882819,4.1832,5.0,-0.8,0.0,6.227947,12.383818,0.1038,0.360223
1,15,1,-5.861,ok,6.33,5.86,3126.09,26.16,false,5.65,16,5,1,0.927,0.927,0.0,20.4,0.301,0.805,18.0,0.01202,0.011136,0.44,0.439917,0.926947,0.316228,3.075975,16.0,-0.8,0.0,0.0,20.367943,0.300558,0.804788
1,15,2,-6.051,ok,6.21,6.05,847.66,15.26,false,6.97,4,5,1,0.821,0.821,6.2,14.4,0.104,0.214,18.0,0.01519,0.011817,0.527319,0.4,0.821056,0.861998,4.1832,4.0,-0.8,0.0,6.227947,14.41515,0.1038,0.213778
1,15,3,-6.156,ok,6.31,6.16,2178.04,2.17,false,6.47,11,6,1,0.7,0.7,7.4,0.0,0.178,0.428,18.0,0.017275,0.01,0.44,0.453468,0.7,0.563025,3.92018,11.0,-0.8,0.0,7.376157,0.0,0.178428,0.427527
1,15,4,-6.132,ok,6.27,6.13,1418.21,4.42,false,6.85,7,6,1,0.7,0.7,8.6,0.0,0.12,0.705,18.0,0.017275,0.01,0.484188,0.441316,0.7,0.556266,4.037292,7.0,-0.8,0.0,8.588137,0.0,0.11951,0.704747
1,15,5,-5.995,ok,6.19,6.0,656.93,93.01,false,6.93,3,5,1,0.817,0.817,0.0,18.6,0.119,0.694,18.0,0.009487,0.011004,0.513777,0.4,0.816802,0.881124,3.807297,3.0,-0.8,0.0,0.0,18.585397,0.119476,0.694174
1,15,6,-6.119,ok,6.26,6.12,1428.28,13.17,false,6.75,7,5,1,0.76,0.76,5.6,12.4,0.142,0.384,18.0,0.02846,0.010895,0.527319,0.410823,0.759615,0.919087,4.1832,7.0,-0.8,0.0,5.603773,12.383818,0.142234,0.384176
1,15,7,-6.171,ok,6.28,6.17,2555.71,1.83,false,6.81,13,6,1,0.7,0.7,10.3,11.8,0.104,0.825,18.0,0.009487,0.01,0.477672,0.441406,0.7,0.346841,4.01525,13.0,-0.8,0.0,10.326794,11.773732,0.1038,0.824731
1,15,8,-5.955,ok,6.23,5.95,1240.22,5.2,false,6.35,6,6,1,0.746,0.746,0.0,2.9,0.243,0.502,18.0,0.02846,0.01,0.44,0.431912,0.746212,0.316228,3.488054,6.0,-0.8,0.0,0.0,2.935448,0.243273,0.502316
1,15,9,-6.137,ok,6.29,6.14,2757.01,9.04,false,6.34,14,5,1,0.779,0.779,19.1,0.0,0.188,0.05,18.0,0.024944,0.013197,0.473595,0.446882,0.778739,0.919087,4.050199,14.0,-0.8,0.0,19.109928,0.0,0.187845,0.05
1,15,10,-6.166,ok,6.27,6.17,1036.46,21.38,false,6.95,5,5,1,0.7,0.7,22.0,5.2,0.104,0.653,18.0,0.009487,0.01,0.527319,0.455692,0.7,0.93935,4.1832,5.0,-0.8,0.0,22.0,5.243482,0.1038,0.652795
1,16,1,-6.153,ok,6.26,6.15,1605.89,13.53,false,6.9,8,5,1,0.779,0.779,13.1,0.0,0.104,0.283,18.0,0.010427,0.01,0.44,0.473512,0.778739,0.707377,4.106324,8.0,-0.8,0.0,13.104439,0.0,0.1038,0.283487
1,16,2,-6.157,ok,6.27,6.16,2365.91,2.05,false,6.83,12,6,1,0.7,0.7,19.7,14.7,0.104,0.914,18.0,0.009487,0.01,0.477672,0.46263,0.7,0.368466,4.01525,12.0,-0.8,0.0,19.715662,14.70451,0.1038,0.914309
1,16,3,-6.131,ok,6.26,6.13,659.64,112.53,false,6.99,3,5,1,0.715,0.715,20.1,8.2,0.104,0.922,18.0,0.02155,0.01,0.564281,0.453468,0.714783,0.563025,4.1832,3.0,-0.8,0.0,20.136694,8.212237,0.1038,0.922054
1,16,4,-6.197,ok,6.28,6.2,2185.31,10.89,false,6.84,11,5,1,0.711,0.711,21.1,0.0,0.104,0.05,18.0,0.02846,0.01,0.503416,0.479845,0.711228,0.556266,4.1832,11.0,-0.8,0.0,21.050866,0.0,0.1038,0.05
1,16,5,-6.196,ok,6.28,6.2,2185.31,10.88,false,6.84,11,5,1,0.711,0.711,22.0,0.0,0.104,0.587,18.0,0.02846,0.01,0.538764,0.490016,0.711228,0.948683,4.1832,11.0,-0.8,0.0,22.0,0.0,0.1038,0.586816
1,16,6,-6.131,ok,6.26,6.13,656.84,112.4,false,6.99,3,5,1,0.715,0.715,22.0,5.1,0.104,0.613,18.0,0.01332,0.01,0.546706,0.468947,0.714783,0.948683,4.1832,3.0,-0.8,0.0,22.0,5.06645,0.1038,0.613362
1,16,7,-6.146,ok,6.27,6.15,656.84,111.56,false,6.99,3,5,1,0.7,0.7,16.2,11.8,0.104,0.541,18.0,0.009487,0.01,0.51938,0.404479,0.7,0.912614,4.1832,3.0,-0.8,0.0,16.162659,11.773732,0.1038,0.541079
1,16,8,-6.237,ok,6.32,6.24,3124.64,14.66,false,6.58,16,5,1,0.7,0.7,16.6,11.8,0.138,0.619,18.0,0.012145,0.01,0.495991,0.441831,0.7,0.316228,4.1832,16.0,-0.8,0.0,16.635245,11.773732,0.137968,0.618612
1,16,9,-6.166,ok,6.27,6.17,1036.46,21.38,false,6.95,5,5,1,0.7,0.7,22.0,5.2,0.104,0.933,18.0,0.013381,0.01,0.538295,0.428285,0.7,0.948683,4.1832,5.0,-0.8,0.0,22.0,5.243482,0.1038,0.933188
1,16,10,-6.173,ok,6.28,6.17,1985.65,7.38,false,6.77,10,5,1,0.747,0.747,17.5,0.0,0.123,0.081,18.0,0.009487,0.012348,0.520289,0.4,0.746983,0.491649,4.1832,10.0,-0.8,0.0,17.525093,0.0,0.122581,0.081464
1,17,1,-6.166,ok,6.32,6.17,2366.51,2.06,false,6.44,12,6,1,0.7,0.7,1.8,6.1,0.178,0.831,18.0,0.009487,0.01,0.44,0.433462,0.7,0.454026,3.832767,12.0,-0.8,0.0,1.794652,6.127816,0.178428,0.830748
1,17,2,-6.161,ok,6.31,6.16,1986.15,8.57,false,6.45,10,5,1,0.725,0.725,16.2,0.0,0.188,0.435,18.0,0.009487,0.011252,0.465709,0.411392,0.725042,0.531211,3.922287,10.0,-0.8,0.0,16.229437,0.0,0.188439,0.434579
1,17,3,-6.166,ok,6.31,6.17,2375.88,10.81,false,6.33,12,5,1,0.708,0.708,19.5,0.0,0.201,0.05,18.0,0.02846,0.01,0.471199,0.482175,0.708303,0.527563,4.1832,12.0,-0.8,0.0,19.494719,0.0,0.201113,0.05
1,17,4,-6.157,ok,6.29,6.16,1606.38,12.45,false,6.59,8,5,1,0.711,0.711,14.4,0.0,0.172,0.118,18.0,0.009487,0.01,0.479874,0.422779,0.711228,0.623371,4.1832,8.0,-0.8,0.0,14.403418,0.0,0.172135,0.118359
1,17,5,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.57,16,6,1,0.711,0.711,0.4,12.5,0.14,0.97,18.0,0.009487,0.01,0.44,0.413333,0.711228,0.948683,3.780387,16.0,-0.8,0.0,0.354108,12.485066,0.139915,0.970425
1,17,6,-6.139,ok,6.26,6.14,1416.22,15.74,false,6.82,7,5,1,0.747,0.747,16.7,0.0,0.125,0.248,18.0,0.009487,0.01,0.476257,0.4,0.746983,0.600014,3.907619,7.0,-0.8,0.0,16.674688,0.0,0.124543,0.248289
1,17,7,-6.17,ok,6.28,6.17,2555.71,1.83,false,6.81,13,6,1,0.707,0.707,4.8,6.1,0.104,0.825,18.0,0.009487,0.01,0.463578,0.449582,0.707021,0.346841,3.832767,13.0,-0.8,0.0,4.809415,6.127816,0.1038,0.824731
1,17,8,-6.174,ok,6.28,6.17,1795.95,11.23,false,6.72,9,5,1,0.716,0.716,16.6,0.0,0.138,0.05,18.0,0.012145,0.01,0.497433,0.50011,0.716114,0.671021,4.1832,9.0,-0.8,0.0,16.635245,0.0,0.137968,0.05
1,17,9,-6.146,ok,6.27,6.15,1796.49,2.9,false,6.88,9,6,1,0.711,0.711,12.1,3.8,0.104,0.482,18.0,0.009487,0.01,0.487392,0.467003,0.711228,0.621073,3.964765,9.0,-0.8,0.0,12.053259,3.81964,0.1038,0.481648
1,17,10,-6.233,ok,6.31,6.23,3134.54,13.85,false,6.66,16,5,1,0.708,0.708,19.7,6.1,0.123,0.114,18.0,0.02846,0.01,0.520289,0.489155,0.708303,0.491649,4.1832,16.0,-0.8,0.0,19.738214,6.066296,0.122581,0.113526
1,18,1,-6.16,ok,6.28,6.16,1806.04,11.51,false,6.72,9,5,1,0.721,0.721,22.0,1.0,0.138,0.109,18.0,0.02846,0.01,0.557545,0.509215,0.720671,0.948683,4.1832,9.0,-0.8,0.0,22.0,1.01835,0.137863,0.108927
1,18,2,-6.203,ok,6.32,6.2,2945.24,13.28,false,6.35,15,5,1,0.708,0.708,16.2,1.6,0.182,0.138,18.0,0.02846,0.01,0.490367,0.454065,0.708303,0.576781,4.038264,15.0,-0.8,0.0,16.229437,1.582039,0.181854,0.138259
1,18,3,-6.156,ok,6.31,6.16,1996.21,11.62,false,6.39,10,5,1,0.711,0.711,16.4,0.0,0.201,0.05,18.0,0.02846,0.01,0.514202,0.484837,0.711228,0.948683,4.064222,10.0,-0.8,0.0,16.437082,0.0,0.201113,0.05
1,18,4,-6.218,ok,6.29,6.22,2754.61,12.4,false,6.8,14,5,1,0.702,0.702,19.7,10.9,0.104,0.854,18.0,0.02846,0.01,0.521409,0.479845,0.701536,0.51155,4.1832,14.0,-0.8,0.0,19.665938,10.942847,0.1038,0.854194
1,18,5,-6.232,ok,6.3,6.23,3134.28,14.53,false,6.77,16,5,1,0.703,0.703,19.2,0.0,0.104,0.587,18.0,0.02846,0.01,0.442773,0.490016,0.703318,0.316228,4.071701,16.0,-0.8,0.0,19.152189,0.0,0.1038,0.586816
1,18,6,-6.113,ok,6.26,6.11,1426.31,16.3,false,6.62,7,5,1,0.714,0.714,19.8,7.1,0.172,0.05,18.0,0.02846,0.01,0.527319,0.505616,0.713604,0.316228,4.090656,7.0,-0.8,0.0,19.780853,7.076456,0.17242,0.05
1,18,7,-6.172,ok,6.3,6.17,3137.65,1.56,false,6.46,16,6,1,0.708,0.708,16.8,11.8,0.158,0.086,18.0,0.02846,0.01,0.477672,0.472,0.708047,0.346841,3.970412,16.0,-0.8,0.0,16.750585,11.773732,0.158348,0.086484
1,18,8,-6.134,ok,6.31,6.13,3135.43,14.55,false,5.99,16,5,1,0.7,0.7,18.2,11.8,0.24,0.05,18.0,0.02846,0.01,0.456701,0.486393,0.7,0.341905,4.1832,16.0,-0.8,0.0,18.228346,11.773732,0.240233,0.05
1,18,9,-6.158,ok,6.32,6.16,2366.6,2.2,false,6.38,12,6,1,0.7,0.7,0.0,10.4,0.19,1.0,18.0,0.009487,0.01,0.44,0.4,0.7,0.323046,3.832767,12.0,-0.8,0.0,0.0,10.389363,0.189918,1.0
1,18,10,-6.11,ok,6.27,6.11,1426.35,16.44,false,6.58,7,5,1,0.712,0.712,19.4,0.0,0.181,0.369,18.0,0.02846,0.01,0.520289,0.4842,0.712375,0.873555,4.1832,7.0,-0.8,0.0,19.44883,0.0,0.180674,0.368561
1,19,1,-6.156,ok,6.31,6.16,2758.04,1.73,false,6.39,14,6,1,0.703,0.703,16.7,15.5,0.178,0.658,18.0,0.02846,0.01,0.478538,0.464811,0.702822,0.362208,3.832767,14.0,-0.8,0.0,16.694775,15.539246,0.178428,0.658404
1,19,2,-6.238,ok,6.31,6.24,3134.54,14.16,false,6.66,16,5,1,0.708,0.708,16.2,13.8,0.123,0.368,18.0,0.02846,0.01,0.490367,0.454065,0.708303,0.576781,4.1832,16.0,-0.8,0.0,16.229437,13.815417,0.122581,0.367661
1,19,3,-6.181,ok,6.32,6.18,2746.78,12.52,false,6.27,14,5,1,0.708,0.708,17.5,14.9,0.201,0.05,18.0,0.017282,0.01,0.504762,0.482175,0.708303,0.39136,4.1832,14.0,-0.8,0.0,17.539924,14.853324,0.201113,0.05
1,19,4,-6.219,ok,6.29,6.22,2754.58,12.38,false,6.8,14,5,1,0.7,0.7,19.7,0.0,0.104,0.854,18.0,0.02846,0.01,0.550223,0.479845,0.7,0.85392,4.1832,14.0,-0.8,0.0,19.665938,0.0,0.1038,0.854194
1,19,5,-6.228,ok,6.3,6.23,3134.53,15.52,false,6.77,16,5,1,0.716,0.716,19.2,2.6,0.104,0.111,18.0,0.02846,0.01,0.442773,0.50641,0.715913,0.316228,4.1832,16.0,-0.8,0.0,19.152189,2.613238,0.1038,0.110823
1,19,6,-6.181,ok,6.28,6.18,1417.46,15.5,false,6.87,7,5,1,0.704,0.704,16.2,0.0,0.114,0.227,18.0,0.017708,0.01,0.518088,0.443486,0.704055,0.934512,4.075983,7.0,-0.8,0.0,16.220775,0.0,0.114069,0.227196
1,19,7,-6.184,ok,6.28,6.18,3137.07,1.56,false,6.77,16,6,1,0.704,0.704,17.8,0.0,0.104,0.086,18.0,0.02846,0.01,0.546897,0.463679,0.704055,0.948683,3.970412,16.0,-0.8,0.0,17.830693,0.0,0.1038,0.086484
